prop_name,area1,lat,lng
Turia Tower A, Turia,25.09331894,55.16888809
Marina Residences 4, Marina Residences,25.11606789,55.13758087
Marina Residences 3, Marina Residences,25.1145134,55.13612366
District 8V, Jumeirah Village Triangle,25.04841042,55.18615723
Atlantis The Royal Residences, Palm Jumeirah,25.13794136,55.12687683
Mazaya 28, Queue Point,25.1023941,55.37188721
East Heights 2, Business Bay,25.19230652,55.26001358
Una Riverside Residence, Una,25.09356117,55.16785812
Dubai Creek Residence Tower 3 South, Dubai Creek Harbour (The Lagoons),25.20635033,55.34511185
Zanzebeel 3, Zanzebeel,25.18955421,55.27378464
Golf Veduta A, Golf Veduta Hotel Apartments,25.01736641,55.25252533
New Bridge Hills 3, New Bridge Hills,25.04750252,55.24940872
Mazaya 29, Queue Point,25.10206223,55.37178421
Palmera 1, Palmera,25.04293442,55.26593018
Springs 7, The Springs,25.0639286,55.19044113
AG 03, Dubai South (Dubai World Central),24.94294548,55.21600342
Shakespeare Circus 2, Shakespeare Circus,25.04577446,55.25028229
The Pulse Villas, The Pulse,24.9518528,55.22533417
Al Thamam 53, Al Thamam,25.00289345,55.24842834
A Tower, Burj Khalifa Area,25.19780922,55.26753616
The Imperial Residence B, The Imperial Residence,25.04823685,55.19502258
Shakespeare Circus 3, Shakespeare Circus,25.04614639,55.24937439
Vista Tower, Barsha Heights (Tecom),25.0965004,55.17621613
District 9I, Jumeirah Village Triangle,25.04436684,55.18602753
Murjan 6, Murjan,25.08197403,55.14030457
MAG Arabic, Mohammed Bin Rashid City,25.14214516,55.28366089
South Residences, Jumeirah Village Circle,25.04777527,55.21244049
Fairmont Hotel, Sheikh Zayed Road,25.22621727,55.28452301
Kamoon 4, Kamoon,25.19043732,55.27534485
Delphine Tower, Marina Promenade,25.07377815,55.13288879
Mazaya 9, Queue Point,25.11392021,55.36606598
District 9M, Jumeirah Village Triangle,25.04407883,55.18186569
FIVE Palm Jumeirah, Palm Jumeirah,25.10433769,55.14879227
Tamani Marina Hotel and Hotel Apartment, Dubai Marina,25.09089088,55.14910889
AG 11, Dubai South (Dubai World Central),24.94159126,55.21569061
Almass, Dubai Marina,25.07836723,55.14041138
Marina Residences 1, Marina Residences,25.11256981,55.13669968
Al Warsan Building, Barsha Heights (Tecom),25.10034752,55.17935944
Al Seef Tower 3, JLT Cluster U,25.07956886,55.1507225
Executive Residences, Dubai Hills Estate,25.11179733,55.24734116
Golf Views, EMAAR South,24.84983635,55.13624191
Mediterranean Townhouse, Jumeirah Village Triangle,25.04722977,55.19012451
Gulf Tower B, Oud Metha,25.23510361,55.31832123
Al Badia Residences, Dubai Festival City,25.21897697,55.36794662
Jam Tower, Downtown Dubai,25.19794273,55.26727676
District 7B, Jumeirah Village Triangle,25.04728889,55.19002151
District 8P, Jumeirah Village Triangle,25.04699326,55.18835449
Noor Tower, Business Bay,25.19171906,55.28577423
Tower B, Two Towers,25.09492302,55.1784668
Mazaya 25, Queue Point,25.10292244,55.36658096
Centrium Tower 3, Centrium Towers,25.03944588,55.19346619
Amaranta, Villanova,25.07316017,55.36491013
Casa Dora, Serena,25.0338707,55.28620529
Ghaya Residence, Sheikh Zayed Road,25.21277618,55.27732086
CBD (Central Business District), International City,25.16406059,55.40684509
Iris Amber, Culture Village,25.22843933,55.33528137
Barari Hills Residence, Majan,25.09128952,55.31649399
District 8V, Jumeirah Village Triangle,25.05060005,55.18961716
Madinat Jumeirah Living, Umm Suqeim,25.13767242,55.18943405
Al Murooj Complex, Zabeel,25.20325279,55.27668762
Zahra Breeze Apartments, Town Square,25.01556969,55.28315353
Alemas, Dubai Investment Park (DIP),25.00436592,55.16853714
MILANO by Giovanni Botique Suites, Jumeirah Village Circle,25.06098938,55.21737671
Forte, Downtown Dubai,25.19521904,55.26866913
Maya Townhouse, Living Legends,25.09172058,55.30324173
Al Waha Villas, Dubai Land,25.02981567,55.28622818
Jenna Main Square 1, Jenna Main Square,25.00762939,55.29132462
Barsha Valley, Al Barsha 1,25.10965157,55.20362854
Zaki Building, Dubai Production City (IMPZ),25.02628899,55.19107437
Lady Ratan Manor, CBD (Central Business District),25.16748428,55.40749741
Garden Apartments, Uptown Mirdif,25.22410202,55.42360687
1 JBR, Jumeirah Beach Residence,25.08410263,55.13862228
Mankhool Building, Mankhool,25.24940872,55.29821014
Dubai Design District, Dubai,25.18694115,55.30004883
Al Rabia Tower, Majan,25.09366035,55.32429886
Marina Residences 2, Marina Residences,25.11336517,55.13608932
Boulevard Crescent 2, BLVD Crescent,25.19151497,55.27091599
Arjan Tower, Arjan,25.0582428,55.23502731
Parkside, Town Square,25.00245857,55.29151154
Springs 4, The Springs,25.06033325,55.17926407
The Address Residence Fountain Views, Downtown Dubai,25.19487762,55.2831459
Supreme Residency, CBD (Central Business District),25.16620445,55.40650558
Art 2, Al Raffa,25.25463676,55.28655624
Phoenix Tower, Dubai Residence Complex,25.09520912,55.37864685
Seasons Community, Jumeirah Village Circle,25.05906868,55.20211411
Hub Canal 2, Hub-Golf Towers,25.04226494,55.21736145
The Pulse Townhouses, The Pulse,24.93414116,55.22332764
Dubai Investment Park 1 (DIP 1), Dubai Investment Park (DIP),24.98806572,55.16505814
Mirdif Villas, Mirdif,25.22012138,55.4173851
Tower Plaza, Sheikh Zayed Road,25.19485474,55.26584244
Droor Residency 1, Al Nahda 1,25.2957077,55.37267303
Casablanca Boutique Villas, Pacifica,24.99449921,55.37320328
Centaury, The Roots DAMAC Hills 2,24.99762344,55.37299347
Aurora Tower, Dubai Media City,25.09063911,55.15288162
Golf Tower 1, Golf Towers,25.09207535,55.16822052
Al Fattan Marine Tower, Al Fattan Marine Towers,25.07945251,55.13601303
Balqis Residence, Kingdom of Sheba,25.12329483,55.11201477
Grande, Opera District,25.19523621,55.27145004
Tennis Tower, Dubai Sports City,25.04187012,55.2053833
Arabian Villas, Jumeirah Village Triangle,25.04243088,55.1857605
Marina Residence A, Marina Residence,25.0723114,55.1377449
Park Point building B, Park Point,25.11094856,55.24361801
Westside Marina, Dubai Marina,25.06994438,55.13332367
Balqis Residence 3, Kingdom of Sheba,25.12011337,55.11039734
Jumeirah Living, World Trade Centre Residence,25.22657776,55.28944016
La Vie, Jumeirah Beach Residence,25.07956505,55.1346817
Al Mass Tower, Emaar 6 Towers,25.08628464,55.14889145
Vida Residence 1, Vida Residence,25.07917595,55.15739822
Al Majara 3, Al Majara,25.07359314,55.13751602
Springs 12, The Springs,25.0554924,55.18327332
Rimal 6, Rimal,25.07562447,55.13251114
Alma 2, Alma,25.05457878,55.27241135
Al Nakheel 2, Al Nakheel,25.09427643,55.17020798
District 9B, Jumeirah Village Triangle,25.04440689,55.18141556
Building 6A, City Walk,25.20347595,55.26298523
Sherlock House 2, Sherlock House,25.04670525,55.24671555
Al Anbara, Shoreline Apartments,25.11240959,55.14165878
Murano Residences 1, Murano Residences,25.02407265,55.14040375
1 JBR, Jumeirah Beach Residence,25.08384323,55.1394043
Golfville, Dubai Hills Estate,25.12158966,55.25894928
Nicholas Residence, Jumeirah Village Circle,25.05504608,55.21145248
Emaar Tower B, Emaar Towers,25.25743675,55.32471466
Executive Tower M, Executive Towers,25.18953514,55.26338577
Urban Oasis, Business Bay,25.18699837,55.2806282
Springs 6, The Springs,25.06876755,55.18883133
Sadaf 4, Sadaf,25.08043289,55.13706589
The Residences JLT, Jumeirah Lake Towers,25.08044815,55.15418625
23 Marina, Dubai Marina,25.08983231,55.15062332
Balqis Residence 2, Kingdom of Sheba,25.1200695,55.11036682
Shams 2, Shams,25.07229042,55.13027954
Building 12, City Walk,25.2032814,55.26134491
The Dubai Creek Residences - North Podium, Dubai Creek Harbour (The Lagoons),25.2012558,55.3420639
Springs 8, The Springs,25.06059074,55.18796921
Damac Maison The Distinction, Downtown Dubai,25.1880188,55.27967834
Executive Tower C, Executive Towers,25.19177246,55.26703644
Cluster A, Jumeirah Heights,25.06168365,55.1445961
Belgravia Heights 1, Jumeirah Village Circle,25.05381203,55.22024918
District 8B, Jumeirah Village Triangle,25.04864693,55.18520737
La Vie, Jumeirah Beach Residence,25.08045197,55.13465881
Building 11B, City Walk,25.20373154,55.26172256
Kempinski Residences, Business Bay,25.18663979,55.29076767
1 JBR, Jumeirah Beach Residence,25.08383179,55.13941956
District 9O, Jumeirah Village Triangle,25.04725456,55.18992615
La Vie, Jumeirah Beach Residence,25.07957649,55.13464355
Damac Maison The Distinction, Downtown Dubai,25.18797112,55.27968979
The Residences 9, The Residences,25.19128418,55.2752037
Turia Tower B, Turia,25.09299278,55.16925812
Al Jaz 4, Al Jaz,25.09412003,55.17126083
Damac Maison The Distinction, Downtown Dubai,25.19525528,55.28359985
Western Residence South, Falcon City of Wonders,25.0996418,55.33976746
Murjan 5, Murjan,25.08239746,55.14065933
East Cluster, Loft Cluster,25.06719398,55.1488266
Al Warqa'a 1 Building, Al Warqa'a 1,25.18592834,55.40673447
Executive Tower F, Executive Towers,25.19103813,55.26639557
The Address Sky View Sky Collection Tower 1, The Address Sky View Towers,25.20187187,55.27111816
Murjan 3, Murjan,25.0824852,55.13939285
The Residences 6, The Residences,25.19247055,55.27460861
La Vista Residence 3, La Vista Residence,25.11881447,55.39335632
Muraba Residence, The Crescent,25.12623215,55.1545105
Building 20, City Walk,25.20808411,55.2625351
District 9J, Jumeirah Village Triangle,25.04429817,55.18675613
Al Seef Tower 2, JLT Cluster U,25.0795002,55.15150452
District 9K, Jumeirah Village Triangle,25.04725456,55.18992615
Al Dar tower, Dubai Marina,25.08348274,55.14222336
District 8P, Jumeirah Village Triangle,25.04734612,55.18853378
Sadaf 5, Sadaf,25.08078766,55.13737869
District 9L, Jumeirah Village Triangle,25.04498291,55.18828964
District 4E, Jumeirah Village Triangle,25.04483414,55.19227982
The Dubai Creek Residences - North Podium, Dubai Creek Harbour (The Lagoons),25.20565033,55.34370041
Sunrise Bay Podium, EMAAR Beachfront,25.09815979,55.1400032
District 9N, Jumeirah Village Triangle,25.043787,55.1884079
Executive Tower G, Executive Towers,25.19057846,55.26596069
Bahar 2, Bahar,25.07667351,55.13503265
Banyan Tree Residences Hillside Dubai, Jumeirah Lake Towers,25.07793236,55.156353
Claverton House 1, Claverton House,25.04320145,55.24496078
Vida Residence 3, Vida Residence,25.07784271,55.1594696
Ajyad Building, Jumeirah Village Circle,25.06500435,55.20280075
Socio Tower, Dubai Hills Estate,25.11350632,55.24839401
Al Ramth 43, Al Ramth,25.00294113,55.25548553
The Dubai Creek Residences - South Podium, Dubai Creek Harbour (The Lagoons),25.20557594,55.34090805
District 8U, Jumeirah Village Triangle,25.04872322,55.18916702
Grande Signature Residences, Downtown Dubai,25.19483566,55.27191925
Villa Pera, Jumeirah Village Circle,25.05702209,55.19891739
Harbour Gate Podium, Harbour Gate,25.20768547,55.34617615
Lake Allure, Jumeirah Lake Towers,25.07809258,55.15057755
Al Anbar Tower, Emaar 6 Towers,25.0841465,55.14855576
AG Residence, Jumeirah Village Circle,25.06673431,55.21183014
Aurum Villas, Sanctnary,24.98962212,55.37912369
Panorama at the Views Tower 2, Panorama at the Views,25.0875473,55.17251968
Al Ramth 47, Al Ramth,25.00340652,55.25686646
Building 2B, City Walk,25.2059269,55.26463318
The Neighbourhood, Al Barari,25.09942055,55.31296539
Equiti Residence, Jebel Ali Village,25.04042435,55.13880539
Widcombe House 1, Widcombe House,25.04428673,55.24449921
Sadaf 2, Sadaf,25.08016205,55.13787079
KG Tower, Dubai Marina,25.06951523,55.1273613
District 7F, Jumeirah Village Triangle,25.04728889,55.19002151
Nakheel Townhouses, Jumeirah Village Circle,25.06086159,55.20880127
Towers Rotana, Sheikh Zayed Road,25.21303749,55.2750473
The Pulse Boulevard Apartments (C1), The Pulse,24.9416275,55.22431946
Al Sidir 2, Al Sidir,25.09527588,55.16910172
Creek Waters 2, Dubai Creek Harbour (The Lagoons),25.20987511,55.35164642
Marriott Resort Palm Jumeirah, Palm Jumeirah,25.1069622,55.14574432
Hilton Dubai Palm Jumeirah, Palm Jumeirah,25.10565948,55.14728165
La Vie, Jumeirah Beach Residence,25.07967186,55.134655
Palace Residences Creek Blue, Dubai Creek Harbour (The Lagoons),25.2080822,55.3500824
The Address BLVD Sky Collection, Downtown Dubai,25.20090294,55.27622986
Urbana Stacked House Block 13, EMAAR South,24.86284637,55.14667511
Yasamine, Phase 1,25.03385544,55.1468811
21st Century Tower, Sheikh Zayed Road,25.21097183,55.27630997
Urbana Stacked House Block 18, EMAAR South,24.86223793,55.1504631
Rosebay Living, Meydan Avenue,25.15486717,55.2904129
Executive Tower E, Executive Towers,25.19163704,55.26613235
District 2C, Jumeirah Village Triangle,25.04728889,55.19002151
La Vie, Jumeirah Beach Residence,25.07961273,55.13464355
Dubai Marina Moon, Dubai Marina,25.07829094,55.14102936
Building A, Garden West Apartments,25.00281334,55.15568542
Al Tayer Building, Sheikh Zayed Road,25.19356346,55.26208878
Two Seasons Hotel & Apartments, Dubai Media City,25.10258865,55.17244339
Golden Sands 7, Mankhool,25.25187111,55.2957077
Golden Mile 5, Golden Mile,25.10785294,55.14610672
The Address BLVD Sky Collection, Downtown Dubai,25.20092964,55.27616882
La Vie, Jumeirah Beach Residence,25.0796032,55.13526917
District 8Q, Jumeirah Village Triangle,25.0477829,55.1883049
Al Habtoor City, Business Bay,25.18358231,55.25476456
Qamar 6, Madinat Badr,25.23637581,55.41316986
Creek Edge, Dubai Creek Harbour (The Lagoons),25.20997047,55.34521866
District 9I, Jumeirah Village Triangle,25.04728889,55.19002151
Confident Lancaster, Liwan,25.10568619,55.37120819
AZIZI Riviera 2, Meydan One,25.1731987,55.30076599
JAR, Jumeirah Garden City,25.21705246,55.27341461
La Vie, Jumeirah Beach Residence,25.08045197,55.13467026
Silver Sands 1, Mankhool,25.25489235,55.29568863
The Polo Residence, Meydan Avenue,25.15082741,55.29571533
Manazel Al Safa, Business Bay,25.19387627,55.26386261
Desert Home Residence, Oud Metha,25.24432182,55.31422424
La Vie, Jumeirah Beach Residence,25.07694435,55.1341362
District 16L, Jumeirah Village Circle,25.07048225,55.21364212
48 Burj gate, Burj Place,25.20044136,55.26982117
Nadine Residences 1, Nadine Residences,25.03294945,55.14797974
Rose 10, Jumeirah Village Circle,25.05804253,55.21043015
Creekside 18, Dubai Creek Harbour (The Lagoons),25.20642281,55.3449707
District 9A, Jumeirah Village Triangle,25.04725456,55.18992615
Al Abeir Tower, Jumeirah Village Circle,25.06212234,55.21781158
District 8U, Jumeirah Village Triangle,25.04725456,55.18992615
Shams, Jumeirah Beach Residence,25.07259178,55.13047409
Barsha Modern, Al Barsha 1,25.10451317,55.18249893
District 4D, Jumeirah Village Triangle,25.04455185,55.19125748
Private Residences, Jumeirah 2,25.19445419,55.24066162
Parkviews, Town Square,25.00309181,55.29217529
Marinascape Avant, Trident Marinascape,25.08314514,55.14683914
Bluewaters Residences, Bluewaters,25.07983208,55.12084961
Al Ghaf 1, Al Ghaf,25.0957222,55.16949844
180 Degrees Villas, Liwan,25.11075974,55.36822128
The Address Residence Fountain Views Sky Collection 1, The Address Residence Fountain Views,25.19573212,55.28303146
Noor 5, Midtown Noor,25.02497101,55.18212509
Roda Al Murooj, Downtown Dubai,25.20279121,55.27777481
Al Waleed Oasis, Dubai Silicon Oasis,25.1155529,55.37833405
Urbana Stacked House Block 19, EMAAR South,24.86219978,55.15062332
Sadaf 3, Sadaf,25.07971382,55.13742065
Marsa Al Arab, Jumeirah 3,25.14423561,55.18793869
Ivory Grand Hotel Apartments, Al Barsha 1,25.11416245,55.20159531
City Oasis 3, City Oasis,25.12326813,55.37686539
Al Fattan Downtown, Al Satwa,25.20697975,55.2679863
Al Andalus, Jumeirah Golf Estates,25.02959633,55.20586014
Remal Tower, Jumeirah Village Circle,25.04826927,55.21326828
Cluster E, Jumeirah Heights,25.06605148,55.14892197
Green Diamond 1, Arjan,25.0631752,55.23111343
District 9H, Jumeirah Village Triangle,25.04430199,55.18523026
Raffles Dubai, Umm Hurair 2,25.22794724,55.32033157
Eden, The Valley,25.01543808,55.45468521
Camelia 2, Camelia,25.03710938,55.27568436
Mira Oasis 1, Mira Oasis,25.01297379,55.29405975
Mira 1, Mira,25.00515556,55.30161285
Legacy, Jumeirah Park,25.04810715,55.15444565
Camelia 1, Camelia,25.03394318,55.27788925
Casa, Arabian Ranches 2,25.03527451,55.26594925
La Rosa 6, Villanova,25.07582092,55.35625076
Arabella Townhouses 3, Arabella Townhouses,25.01058769,55.26425934
Sidra Villas II, Sidra Villas,25.10011673,55.24800873
Sidra Villas I, Sidra Villas,25.09328651,55.24822235
Richmond, DAMAC Hills,25.02575493,55.26037979
Mira Oasis 3, Mira Oasis,25.01361084,55.30102158
Joy, Arabian Ranches 3,25.06674957,55.32008362
Amaranta 3, Villanova,25.07449913,55.35488892
Mira Oasis 2, Mira Oasis,25.01659012,55.29835129
Maple 2, Maple at Dubai Hills Estate,25.09852982,55.25321579
Alma 1, Alma,25.05374336,55.26822662
Maple 1, Maple at Dubai Hills Estate,25.09300041,55.2543869
Sidra Villas III, Sidra Villas,25.10752869,55.25336838
Mira 2, Mira,25.00153923,55.30573273
Hayat Townhouses, Town Square,25.00196075,55.29856491
Casa Viva, Serena,25.03642845,55.28071213
Aknan Villas, Avencia,24.98747444,55.37755585
Ruba, Arabian Ranches 3,25.0648098,55.32772827
La Rosa 5, Villanova,25.07190132,55.3540802
Regional, Jumeirah Park,25.04743958,55.15518951
Quortaj, North Village,25.02441597,55.15470505
Mira 4, Mira,25.01025009,55.30361176
Naseem Townhouses, Town Square,25.00533676,55.29453659
Greenview, EMAAR South,24.86746788,55.13684082
Al Sidir 1, Al Sidir,25.09480095,55.16849136
Maple 3, Maple at Dubai Hills Estate,25.10425758,55.25556183
Golf Grove, Dubai Hills Estate,25.11436462,55.2747612
The Dreamz, Al Furjan,25.0266819,55.13724899
The Field, DAMAC Hills,25.02708244,55.25201797
Picadilly Green, DAMAC Hills,25.0308876,55.26290894
Avencia 2, Damac Hills 2,24.9934845,55.38679886
Arabella Townhouses 2, Arabella Townhouses,25.01444626,55.26818848
Trinity, DAMAC Hills,25.0199852,55.25668716
Mira 3, Mira,25.00638199,55.30909348
Murooj Al Furjan, Al Furjan,25.02819061,55.14385605
The Turf, DAMAC Hills,25.02768707,55.25144196
Legacy, Jumeirah Park,25.03976059,55.16679382
Elan, Tilal Al Ghaf,25.02648735,55.23419571
Club Villas at Dubai Hills, Dubai Hills Estate,25.12096786,55.26223755
