,id,beds,baths,rating,reviews,capacity,title,revenue,occ,adr,lat,lng
0,abnb_639535420392211268,1,1.5,5.0,11,4,Sea view apartment in Anantara Palm Jumeirah,41879.26,100.0,414.65,25.13207,55.15226
0,abnb_574207715620385325,1,1.5,4.2,11,3,Modern 1BR in MBR City with Large Balcony,41846.2,55.21,464.96,25.176813391,55.309028693
0,abnb_1076739996461157065,1,1.0,4.4,5,3,Vibrant 1BR Apartment with Marina & Ocean View,41835.19,45.45,760.64,25.0976,55.1399
0,abnb_1024388360193149752,1,1.0,4.8,6,2,1BR Beachfront Cozy Apartment,41827.84,71.83,820.15,25.100459523,55.141397201
0,abnb_1070150126094647110,1,1.0,,,2,New Arabian Burj Al Nujoom Studio 2209,41824.17,60.66,565.19,25.190804289,55.282145676
0,abnb_1007679680674747749,1,1.5,3.0,1,4,Luxury Apart 4min From DubaiMall,41820.49,30.87,909.14,25.194578892,55.279237495
0,abnb_726471164223850860,1,1.0,4.4,16,3,Brand New 1-bed in the Heart of Business Bay,41816.82,56.34,522.71,25.18697,55.28137
0,abnb_1065085008233820962,1,1.0,4.4,3,2,Studio Apt Canal View & Get Palm Beach Access,41809.47,60.31,529.23,25.191062729,55.282739312
0,abnb_53931720,1,1.0,4.8,5,4,Spacious one-bedroom apartment,41805.8,81.16,746.53,25.0377,55.2262
0,vrbo_11432041ha,1,1.0,,0,2,Superb 1BR Apt Creek Beach,41787.44,58.82,464.3,25.200061,55.346826
0,abnb_876617209747670833,1,1.0,5.0,1,3,Opulent 1BR at Belgravia Tower JVC,41787.44,51.33,720.47,25.0597,55.2002
0,abnb_716330143890982598,1,1.0,4.4,13,4,Spacious Apartment Marina Diamond1,41780.09,56.52,535.64,25.0799,55.1447
0,abnb_1047601480023029437,1,1.5,5.0,3,3,"OFFER! 50% OFF! Marina Gate 2, amazing apartment!",41776.42,72.31,888.86,25.086078719,55.148059816
0,abnb_46650004,1,1.5,4.4,9,3,Lux BnB 1BD I Downtown I Burj Khalifa Fireworks,41761.73,54.39,673.58,25.19891,55.27305
0,abnb_716293273656546301,1,1.0,4.8,18,2,Burj Khalifa View From This Stylish Studio,41754.38,27.66,642.38,25.1851,55.2759
0,abnb_1026018185934868000,1,1.5,5.0,5,2,Shopping in Downtown Dubai,41736.01,81.82,1159.33,25.1861,55.2835
0,abnb_1054917415814539308,1,1.5,,,2,Urban Elegance 1BR Apt in Dubai's Marquise Tower,41732.34,93.1,772.82,25.1851,55.2759
0,abnb_1022490211655770809,1,2.0,5.0,9,3,"Lux apartment at Dubai Marina - Pool, GYM, Lounge",41732.34,89.71,684.14,25.0874245,55.146510851
0,abnb_1045556234976421428,1,1.5,,,3,"La voile 1 BR, Lamer Near Beach",41721.32,35.51,1097.93,25.23746358,55.254625027
0,abnb_941240992743442505,1,1.0,,,2,1 Bedroom in Business Bay,41706.63,52.5,993.02,25.189167019,55.260494103
0,abnb_667813445043913876,1,2.0,,,4,1 bedroom apartment with 1.5 bathrooms,41699.29,50.0,1437.91,25.18954,55.26319
0,abnb_50450937,1,1.5,,,2,"Blueground | Downtown, gym, pool & elevator",41688.27,43.38,706.58,25.1931,55.2733
0,abnb_973068583845814225,1,1.0,3.5,3,2,Marina Diamond 1 -Elegant Studio,41669.9,85.09,429.59,25.080229839,55.145324462
0,abnb_751871484705828408,1,2.0,4.6,15,3,GuestReady - Brand New Apt near JBR Beach,41669.9,70.08,468.2,25.07784,55.13755
0,abnb_832398221686124774,1,1.5,4.6,13,2,Sophisticated 1BR Apt in Dubai Marina!,41666.23,50.0,612.74,25.0896,55.1478
0,abnb_40365716,1,1.5,4.8,6,2,"Blueground | Downtown, Burj Khalifa view, pool",41644.19,63.46,1261.95,25.1923,55.2726
0,abnb_53680198,1,1.5,5.0,2,3,1 bedroom Gem in Downtown,41636.84,56.25,578.29,25.1972,55.27
0,abnb_1074544565662246525,1,1.5,5.0,1,3,STAY By Latinem Luxury 1BR Holiday Home WG3313,41629.5,91.89,612.2,25.1754,55.3092
0,abnb_1020941114341185191,1,1.5,3.8,6,3,"One-bedroom apartment, close to Dubai Mall",41622.15,79.47,346.85,25.179,55.2711
0,abnb_52573524,1,1.0,5.0,4,1,Lovely Private en-suite in Marina JBR | LadiesOnly,41622.15,72.44,368.34,25.08412,55.14036
0,abnb_49430303,1,1.5,4.3,16,4,Glamorous Apt with Panoramic City Views in JVC,41618.48,39.09,540.5,25.0463,55.2073
0,abnb_1057070709230236956,1,1.5,3.0,2,2,Silkhaus Chic 1BDR | Bellevue in Downtown,41589.1,67.29,577.63,25.18668879,55.276505369
0,abnb_1101101936546106499,1,1.0,5.0,1,2,"Luxury Studio Apt, With City View",41574.4,70.0,539.93,25.19124,55.28224
0,abnb_37171285,1,1.0,4.7,17,3,High floor Master room wd attached bath Marina,41552.37,96.05,284.61,25.08831,55.14857
0,vrbo_3946925,1,1.5,,,4,"Modern Dubai Marina Apartment near Metro
",41541.35,79.25,989.08,25.07562,55.143326
0,abnb_789031071350027664,1,1.5,3.6,6,4,OFFER! 50% OFF! Hey over here! I''m a lovely 1 bed!,41541.35,69.35,322.03,25.0590016,55.2026794
0,abnb_1009456877947181497,1,1.0,5.0,6,4,NEW! 1 Bedroom -Sauna - Pool - Sobha Waves,41537.67,83.15,561.32,25.166584462,55.277518097
0,abnb_1001168363921580382,1,1.0,5.0,1,4,One Bedroom Near Burj Khalifa Dubai Mall-5Minutes,41537.67,60.87,494.5,25.187815,55.2833201
0,abnb_49671380,1,1.5,4.9,12,4,Cayan Tower Dubai Marina Luxury 1BR full sea views,41537.67,50.66,539.45,25.08107,55.14126
0,abnb_685452929303736599,1,1.0,4.6,21,3,MikeyStays | Fantastic 1BHK | Dubai JVC | Balcony,41522.98,49.32,286.37,25.04743,55.20165
0,abnb_1048903120111031945,1,1.0,5.0,1,2,Manzil - 1BR Home | Sobha Hartland | Nr Downtown,41519.31,52.81,883.39,25.179576657,55.306079217
0,abnb_953581246719448149,1,1.5,4.7,7,2,Stunning 1 Bd in the Heart of Dubai Marina,41519.31,32.76,1092.61,25.087876383,55.148386488
0,abnb_1115591452981502238,1,1.0,5.0,9,4,FIRST CLASS   | 1BR | With Marina Infinity Views,41515.64,84.81,619.64,25.0874,55.1465
0,abnb_1036726109413502602,1,1.5,4.8,7,3,Opulent 1 BR in Reehan 8 with pool view! Sleeps 3!,41515.64,52.89,648.68,25.1897,55.2769
0,abnb_820747103883444824,1,2.0,3.0,3,2,Beautiful 1 Bedroom in Oldtown Dubai,41508.29,57.14,494.15,25.188082987,55.275020069
0,abnb_47015172,1,1.5,4.8,37,4,Upgraded & Lavishly Decorated 1BD | Dubai Marina,41497.27,69.32,680.28,25.08756,55.14811
0,abnb_48691301,1,1.0,4.4,33,2,Studio in Discovery | Metro | Monthly Discount,41493.6,73.77,230.52,25.03248,55.15155
0,abnb_598209146900446998,1,1.0,4.7,13,2,Silkhaus Great Location 1 BDR |Burj Khalifa Nearby,41478.91,34.71,703.03,25.193065571,55.273108929
0,vrbo_9815109ha,1,1.5,,0,3,Mid-Century 1BR at Montrose Residence A Al Barsha South by Deluxe Holiday Homes,41471.56,61.02,575.99,25.069321,55.245796
0,abnb_840985988693404780,1,1.5,5.0,5,3,New Arabian Mina By Azizi 1 BR 606 Sea View,41471.56,26.51,942.54,25.126201693,55.152947381
0,abnb_873947454303393276,1,1.0,5.0,5,3,Reva Residences - Stunning 1 Bedroom Apartment,41467.89,39.89,584.05,25.1879,55.2834
0,abnb_881804499204440184,1,1.5,,,2,Remarkable One Bedroom in Marina,41464.21,33.74,753.89,25.08755,55.14748
0,vrbo_9904411ha,1,1.0,,0,3,Charming 1BR w/ Partial Burj Khalifa Views,41460.54,65.49,560.28,25.185689,55.27423
0,abnb_1021493599740857080,1,2.0,3.0,1,2,Luxury Address Res Dubai Marina 1BR(c) Frank&Frank,41460.54,43.64,863.76,25.073363137,55.140857329
0,abnb_846146796189150931,1,1.0,,,2,Serviced 1 bedroom in Dubai Hills,41460.54,34.48,592.29,25.09857,55.24325
0,abnb_49120457,1,1.5,5.0,1,2,Paramount Luxury One Bed Business Bay,41456.87,48.57,812.88,25.18728,55.29089
0,abnb_961740805962626461,1,2.0,,,2,One Bedroom Apartment in Mirdif By E R,41453.2,38.46,1184.38,25.222850237,55.441630185
0,vrbo_3266572,1,1.0,0.0,0,2,Primestay - 2020 Marquis 1BR minutes to Expo,41438.5,75.51,373.32,25.065222,55.234952
0,abnb_827266973686420179,1,2.0,4.4,13,3,City view 1-BR Apart. in the heart of Business Bay,41431.16,64.17,538.07,25.18112,55.28005
0,abnb_954154388984620017,1,1.0,3.6,3,2,OFFER! 50% OFF! Sleeps 2 with Dubai Canal view!,41427.49,56.73,427.09,25.184348867,55.261569873
0,abnb_37157422,1,1.5,4.7,31,3,1 bedroom apartment with Burj Khalifa & Canal view,41420.14,71.79,1479.29,25.18669,55.28512
0,abnb_1045588659564890672,1,1.0,,,4,Feel Luxury living with Dubai Creek Harbour 3705,41412.79,84.93,667.95,25.208113036,55.344001563
0,vrbo_3674578,1,1.0,,0,2,Primestay - 2020 Marquis 1BR minutes to Expo,41412.79,65.56,418.31,25.065179,55.23494
0,abnb_1065119760856303061,1,1.0,5.0,9,3,Trophy | Euphoria Eclipse Suite in 29th floor,41398.1,79.27,636.89,25.1917,55.2802
0,abnb_675807507755073665,1,1.0,2.6,3,4,2 Bed convertible with Tennis & Sauna,41394.43,55.48,511.04,25.0579298,55.2394154
0,abnb_44423782,1,1.5,4.8,37,2,Stunning Apartment Few Steps Away from Dubai Mall,41390.76,50.74,401.85,25.1956,55.2843
0,abnb_1089014850315383052,1,1.0,5.0,11,2,Cosmopolitan Haven,41387.08,67.62,582.92,25.1893,55.2823
0,vrbo_2987837,1,1.0,,0,2,Sophisticated One Bedroom in Downtown Dubai,41383.41,67.76,401.78,25.1912,55.269901
0,abnb_1009242904486091214,1,1.5,5.0,2,3,Scandi Downtown Apt w/ Burj Khalifa View Balcony,41372.39,92.5,1118.17,25.197533389,55.270559971
0,abnb_801911671287461745,1,1.5,,,3,Elegant Apartment Overlooking Dubai Mall Fountain.,41372.39,18.3,1009.08,25.191780151,55.275072504
0,abnb_575914748294380288,1,1.5,4.2,13,4,Lovely 1BR in JBR Beach for family! (Spacious),41361.37,72.29,344.68,25.073,55.13047
0,abnb_887550017641509011,1,1.0,1.0,1,6,Yellow apt 511 studio hotel MarinaDiamond1,41357.7,44.19,362.79,25.18546,55.22846
0,vrbo_11504940ha,1,1.5,,,5,FIRST CLASS | 1BR | Full Burj Khalifa View,41354.03,75.0,626.58,25.187633,55.276324
0,abnb_1093881813598931717,1,1.5,5.0,16,4,"Luxury 1BR w/pool & gym, next to JBR beach & metro",41350.35,60.36,617.17,25.0828,55.1422
0,abnb_1013650396586307597,1,1.0,5.0,2,2,"Primestay - Binghatti Canal Studio, Business Bay",41339.33,43.87,607.93,25.186717285,55.285411833
0,abnb_785142224211205036,1,1.5,4.6,10,2,Modern 1BR with BurjKhalifa View,41335.66,55.68,421.79,25.2088777,55.3153343
0,abnb_1100463248584140690,1,1.0,4.8,4,6,"Exceptional view, walk to JBR/tram/mall, I sleep 6",41331.99,51.04,843.51,25.076,55.1357
0,abnb_764333939849849714,1,1.0,5.0,5,2,Refined Studio-Ghalia Tower,41317.3,78.79,317.83,25.05367,55.19835
0,abnb_1091953087364246976,1,1.0,4.0,4,2,Bright One Bed in Dubai Marina,41317.3,63.33,543.65,25.074418102,55.133401331
0,abnb_1090285383012119302,1,1.5,5.0,2,4,Luxury apartment Vida Dubai Marina Residence 1BR,41317.3,45.87,826.35,25.0725,55.1362
0,abnb_1054811063180249857,1,1.0,5.0,1,2,Primestay - J One Tower in Business Bay,41313.62,55.81,860.7,25.186919582,55.283710874
0,abnb_53578835,1,1.0,5.0,21,2,Superior Double Room In Dubai Marina,41302.6,62.07,286.82,25.0895,55.14871
0,abnb_721491957323853331,1,1.5,4.6,3,2,Elegant 1BR Apartment in Marina Residence Tower!,41284.24,51.01,543.21,25.07212,55.13894
0,abnb_1050654459981125504,1,1.5,5.0,3,5,Designer Burj Views Pool Apt,41273.22,45.03,606.96,25.1871,55.2758
0,abnb_979369442319203487,1,1.5,3.0,1,2,Immaculate 1BR w/ Pool views in Damac Hills!,41269.55,55.64,557.7,25.0144335,55.2504307
0,abnb_1054967528663123359,1,1.0,4.5,4,4,Stunning 1BR Apt Business Bay,41265.87,55.88,723.96,25.1843,55.2618
0,abnb_909167459835461438,1,1.0,,,2,"Primestay - Damac Maison Prive Tower B studio, Bus",41258.53,69.34,434.3,25.18482,55.27622
0,abnb_887374183624644626,1,1.0,4.0,5,2,Luxury apartment in Downtown near Dubai Mall,41254.86,58.7,509.32,25.19389,55.28301
0,abnb_1009144569048612796,1,1.0,4.4,7,2,Silkhaus Modern 1BDR | Exclusive Neighborhood,41254.86,47.9,515.69,25.201610687,55.347873532
0,abnb_1115262267306778600,1,1.5,5.0,2,4,"Chic, Modern & Glamorous Retreat with Sunset Views",41243.84,75.86,937.36,25.0557,55.2208
0,abnb_590141714710362775,1,1.0,3.8,11,2,Bright 1BR Apt in Downtown with Large Balcony,41240.16,40.36,615.52,25.19682,55.27087
0,abnb_1046936923674953796,1,1.0,4.9,13,4,Luxury Apartment with Panoramic View near metro,41221.8,54.91,433.91,25.1846,55.2588
0,abnb_904872538328812457,1,1.5,,,2,Stunning One Bedroom in 29 Boulevard Downtown,41218.13,69.23,572.47,25.19145,55.27206
0,abnb_1107713326149392729,1,1.0,5.0,3,2,Trophy | Coral Paradise with Private Beach,41203.43,70.93,675.47,25.099,55.1402
0,abnb_1060505792715505852,1,1.0,4.6,6,3,"Just a Studio, in a community!",41203.43,50.41,675.47,25.185569438,55.290568031
0,abnb_1171657952994347714,1,1.0,,,2,Elegant Burj View studio home,41199.76,55.75,653.96,25.1853,55.2899
0,abnb_1024313094937928584,1,1.0,4.4,9,3,NEW! Studio with breathtaking Palm Views,41188.74,81.3,411.89,25.115170698,55.134753411
0,abnb_967926653942035462,1,1.0,4.8,4,3,Cozy apartment near Burj Khalifa,41185.07,42.6,572.01,25.1879,55.2834
0,abnb_860723226871720752,1,1.0,4.7,25,2,Charming Studio with Pool & Gym,41177.72,77.91,212.26,25.0306,55.2578
0,abnb_773230022837498540,1,1.0,5.0,1,2,Lake and Marina view JLT flat next to DMCC metro,41174.05,63.57,240.78,25.0714,55.1382
0,abnb_783726675492182526,1,1.0,4.2,8,4,Luxury apartment Dubai,41174.05,60.78,442.73,25.1857,55.2742
0,abnb_49584605,1,1.5,4.6,12,2,1 Bedroom apartment with balcony I Lake Shore JLT,41170.38,44.02,508.28,25.07806,55.15383
0,abnb_947576021819749935,1,1.0,4.6,3,3,Trophy | Downtown Skyline Sanctuary Suite,41166.7,60.48,548.89,25.1937032,55.2725735
0,abnb_800453856418294141,1,1.0,5.0,1,2,Majestine downtown & canal views,41163.03,86.67,527.73,25.1865,55.2818
0,abnb_766403035322315370,1,1.0,3.8,9,2,Spectacular One Bedroom in JLT,41163.03,68.75,534.58,25.06697,55.13913
0,abnb_1027600012156285288,1,1.0,4.2,7,2,Relaxing Elegant Studio - Business Bay,41152.01,74.22,433.18,25.182554244,55.271982296
0,abnb_1075208288859511276,1,2.0,4.4,9,3,GuestReady - Luxurious cushy stay in JVC,41152.01,71.83,806.9,25.064519743,55.216882371
0,abnb_1075916440369467589,1,1.0,5.0,2,4,New 1 Bed Next to Burj Al Arab,41148.34,100.0,857.26,25.1335,55.1904
0,abnb_49556494,1,1.5,4.8,20,2,Marina View Large One Bed Apartment (S02),41144.67,40.83,596.3,25.0791,55.1438
0,abnb_1099777208898011429,1,1.0,5.0,1,2,Sleek 1BR w/ Balcony in Business Bay,41137.32,95.71,613.99,25.184096228,55.288787417
0,abnb_1056323219394978276,1,2.0,5.0,1,2,Minimal 1BR Minutes away from the Dubai Mall,41126.3,69.74,775.97,25.1958,55.2695
0,abnb_53693308,1,1.0,4.8,35,2,Stunning Studio Downtown-Claren Tower 1 #1307,41111.61,62.5,483.67,25.18932,55.27187
0,vrbo_3527759,1,2.5,,0,5,Luxury JBR · Shams · Sea View · Free 5* Beach Resorts Access!,41111.61,52.0,1054.14,25.076944,55.134135
0,abnb_40041970,1,1.5,4.7,28,2,Stella Stays | Vibrant 1 BDR | Dubai JBR | Beach,41104.26,56.77,467.09,25.07198,55.13117
0,abnb_53948712,1,1.0,4.8,52,2,Bright Deluxe Studio canal view - Special offer,41100.59,71.53,399.03,25.18434,55.275
0,abnb_1072203690622036291,1,1.5,4.6,5,2,Fantastic 1 Br in Business Bay,41096.92,60.47,526.88,25.186067537,55.273160797
0,abnb_1002950314858591915,1,1.0,5.0,1,3,Spectacular Views 1 BR at Address Dubai Mall,41096.92,21.84,1081.5,25.196274151,55.27016784
0,abnb_1079374298855196814,1,1.5,3.0,2,4,Luxury Living on Jumeirah Beach,41085.9,50.53,855.96,25.0766333,55.1326601
0,abnb_1035347602533181893,1,1.0,5.0,2,2,Skyline Serenity-1BR Haven-Address Beach JBR,41074.88,45.74,955.23,25.071516994,55.127665938
0,abnb_981620700771420210,1,1.5,4.6,5,3,Brand New 1 BHK Apartment Downtown,41067.53,42.42,488.9,25.1917,55.2718
0,abnb_869304837225357173,1,1.0,5.0,2,2,Snug Studio With Balcony and Pool View,41049.17,44.31,554.72,25.173241426,55.278462205
0,abnb_626610963170078236,1,1.0,5.0,3,2,Luxury King Room Near Plush Tan,41038.15,20.49,695.56,25.09956,55.17203
0,abnb_1044081482041428865,1,1.0,4.4,5,2,Cozy Living in Business Bay Near Metro Dubai,41030.8,50.4,651.28,25.1844,55.2619
0,abnb_954813862285409825,1,1.5,,,2,1 BR near downtown/the bay residence,41023.46,55.8,532.77,25.1971,55.2851
0,vrbo_3478038,1,1.0,,0,3,"HomesGetaway-1BR Ubora Tower, Business Bay",41019.78,73.63,612.24,25.17748,55.272774
0,vrbo_3916229,1,1.0,,0,2,Spacious fully furnished apartment with Stunning balcony view only at AED...,41019.78,69.39,603.23,25.078665,55.137533
0,abnb_1064905563071948669,1,1.5,,,2,"Primestay - Address Harbour Point T2, Creek Harbou",41016.11,78.46,804.24,25.20838,55.34305
0,abnb_871444558904534134,1,1.0,5.0,9,4,Amazing canal view apartment in Address Jbr,41012.44,57.14,788.7,25.07173,55.12599
0,abnb_668688296348436029,1,1.0,5.0,14,3,1Bedroom - Burj AlArab View from your Balcony MJL,41012.44,38.6,932.1,25.1352,55.1884
0,abnb_1024366294224198870,1,1.5,4.8,11,4,Spacious 1BR Apt - Lofts Central - Close to Burj,40986.73,37.33,731.91,25.195710843,55.269083768
0,abnb_718060215846838602,1,1.0,5.0,45,2,Modern Studio with free Netflix - Close to Metro,40983.06,84.46,251.43,25.0337,55.1418
0,abnb_891788358874690562,1,1.0,,,2,Marina View | Spacious & Bright Unit | Cosy,40964.69,75.26,561.16,25.0807,55.1458
0,abnb_45985735,1,1.5,4.6,10,3,Royal Amwaj Palm One Bedroom Apartment with Beach,40964.69,34.82,1050.38,25.1296,55.1534
0,abnb_598162768476093858,1,1.5,4.8,57,3,"Burj Khalifa view, birds chirping, cozy & stylish",40961.02,49.02,409.61,25.19395,55.27795
0,abnb_880130226397652842,1,1.5,4.6,67,5,1 min to ADCB metro. New home,40961.02,41.22,335.75,25.24163,55.29932
0,abnb_867124904959764416,1,1.0,5.0,3,4,Luxury Living With Huge Terrace in Creek Harbour,40961.02,40.79,660.66,25.2045,55.3451
0,abnb_646750158663268226,1,2.0,,,2,One Bedroom Apartment Near Gold Souk,40957.34,28.78,694.19,25.2792,55.30417
0,abnb_1085612987068298582,1,1.0,5.0,17,4,First Class Studio | Burj Khalifa view | Downtown,40953.67,95.18,518.4,25.1851,55.2762
0,abnb_52327205,1,1.5,4.8,24,2,Elegant Marina Facing One Bed Apartment (B05)#,40950.0,67.62,576.76,25.0833,55.14813
0,abnb_907937444854482238,1,1.5,5.0,3,3,Vibrant & Exquisite 1 BR in Dubai,40935.31,52.05,538.62,25.0664,55.23448
0,abnb_1044685199734915708,1,1.0,,,3,Lush 1BR at Asayel 3 Madinat Jumeirah Living,40931.63,30.12,1637.27,25.1324,55.1904
0,abnb_50184301,1,1.0,4.4,9,3,Charismatic 1BR at UNA Town Square Dubailand,40924.29,88.14,393.5,25.0041,55.2862
0,abnb_1044607479393459106,1,1.0,,,2,Great Neighbourhood | Pool View ~ Contemporary,40924.29,61.9,787.01,25.1134,55.2478
0,abnb_32453890,1,1.5,4.0,2,2,"Blueground | Marina, Pool & Gym",40916.94,73.61,772.02,25.0896,55.1478
0,abnb_1024548268356679341,1,1.0,5.0,10,3,GuestReady - Upscale residence in Dubai Creek,40913.27,59.21,909.18,25.203768022,55.348579427
0,abnb_877308738341570666,1,1.0,5.0,1,2,Unparalleled 1BR with Captivating Full Marina View,40913.27,32.53,757.65,25.0714,55.1249
0,abnb_1104853173707208270,1,1.0,4.6,3,4,Coastal Chic Luxurious Retreat at Port de la Mer,40909.6,60.67,757.59,25.2388,55.2548
0,abnb_1008536481884927844,1,1.5,5.0,5,2,District One - Vibrant One Bedroom,40909.6,40.71,889.34,25.168222321,55.278312607
0,abnb_830765419360102132,1,1.0,,,1,Modern Cozy Boho Apartment with Pool & Terrace,40909.6,40.5,417.44,25.20106,55.27005
0,abnb_1023928129915645041,1,1.0,5.0,22,4,Stylish Apartment,40898.58,63.22,743.61,25.185269634,55.258346666
0,abnb_54063936,1,1.5,4.8,49,2,.,40880.21,97.16,199.42,25.21937,55.28137
0,abnb_1054116450833350862,1,1.0,5.0,4,2,Silkhaus Harbor & Skyline View | Near Dubai Marina,40880.21,66.67,1202.36,25.097255866,55.141783791
0,abnb_933748473091507156,1,1.0,5.0,1,2,Impressive 1BR in Stella Maris w/ Spacious Balcony,40876.54,86.05,552.39,25.0699495,55.1324895
0,abnb_1106978815959948340,1,1.5,4.6,9,2,Dream Inn - Partial Sea-View | Free Beach Access,40876.54,70.0,583.95,25.112,55.1387
0,abnb_1046030018380948681,1,1.0,5.0,12,4,New Building 1BDR Own Beach and Pool in JBR,40872.87,74.55,996.9,25.0796,55.1347
0,abnb_967909666845785538,1,1.0,5.0,9,4,Modern flat in Dubai Hills,40869.19,94.44,480.81,25.09974403,55.24408664
0,abnb_50167753,1,1.0,4.7,18,2,Lovely 1 Bedroom Serviced Apartment,40861.85,58.1,334.93,25.1174,55.1952
0,abnb_1046972882058154039,1,1.0,5.0,3,2,OFFER! 50% OFF! 1BR flat with Dubai Canal view!,40854.5,69.61,575.42,25.183358879,55.262584427
0,abnb_962727689196509018,1,1.0,4.7,7,2,Luxe - Stylish 1 Bedroom Near Burj Khalifa,40854.5,32.93,742.81,25.194734038,55.270652029
0,abnb_867191934206252522,1,1.5,5.0,6,4,OFFER! 50% OFF! I'm so cool and sleep 4!,40836.14,75.65,469.38,25.0296,55.2059
0,abnb_53316406,1,1.5,5.0,1,2,Lovely 1+Study apartment in the heart of Downtown,40836.14,53.97,1201.06,25.19158,55.26997
0,abnb_45997732,1,1.5,1.0,1,2,"Blueground | Old Town, City View, pool & courtyard",40832.46,63.36,491.96,25.1888,55.2756
0,abnb_1015062975341880462,1,1.0,,,2,"Cozy 1BR in Marina, Time Place Tower, near Metro",40821.44,49.31,574.95,25.08113019,55.143171343
0,abnb_644531490099219886,1,1.5,,,2,Exquisite 1 Bedroom City View in Paramount,40810.43,58.59,703.63,25.1862,55.292
0,abnb_1034652198346113846,1,1.0,3.6,3,4,New! Luxury on the Palm Marina view & Patio,40806.75,75.49,529.96,25.116012174,55.136967553
0,abnb_1032512887996843297,1,1.5,,,2,Anantara Palm 1BR Sea View,40806.75,60.42,1407.13,25.1295,55.1533
0,abnb_858632682057792197,1,1.5,,,2,Spacious Dubai Marina 1br,40803.08,56.21,429.51,25.087892,55.1487989
0,abnb_230020,1,1.5,5.0,2,3,Dubai Down Town VIDA - Zan. 4/6,40795.73,46.92,668.78,25.1903,55.2765
0,abnb_968525791700721973,1,1.0,4.3,7,2,Cozy 1BR w/ Community Views in MBR City!,40792.06,55.7,463.55,25.17511208,55.309594692
0,abnb_1008038292518352043,1,2.0,5.0,2,3,Address Opera 1BDR with Seaview,40792.06,45.21,1236.12,25.197073845,55.275909262
0,vrbo_11529900ha,1,1.5,,,4,WORLD CLASS | 1BR | Luxurious and Premium,40784.71,81.82,647.38,25.076633,55.13266
0,abnb_1048314324527284167,1,1.5,2.0,1,3,Exceptional 1BR at Marina Crown Tower Dubai Marina,40781.04,63.54,668.54,25.09,55.1484
0,abnb_971448895871882093,1,1.0,4.5,2,2,Chic & Modern Studio in Dubai,40777.37,72.28,558.59,25.066603625,55.203934204
0,abnb_1024440015485714961,1,1.0,5.0,5,2,OFFER! Opulent & Chic - 1BR - Beachfront,40766.35,73.13,831.97,25.0988,55.1402
0,abnb_978750976139457145,1,1.5,5.0,1,3,Serene 1BR at Afnan 3 Midtown Production City,40762.68,75.32,702.8,25.0284,55.1803
0,abnb_1014976646641825122,1,1.5,4.4,6,2,RARE | Overlooking Canal | Sweeping Landscape,40755.33,45.96,447.86,25.1828,55.2827
0,abnb_1025847493383773911,1,1.5,5.0,4,2,Wide City Views From This Large Condo With Balcony,40751.66,63.64,727.71,25.1864,55.2785
0,abnb_1051465263854410219,1,1.0,,,2,Fancy studio in Sparkle Tower,40751.66,59.5,566.0,25.0714,55.1317
0,abnb_1015247012135576975,1,1.0,3.0,2,2,Luxury suite studio Canal view,40744.31,38.18,970.1,25.1846,55.2766
0,abnb_564465663387674922,1,1.5,5.0,43,4,"Luxury 1 BR Hidden Gem with Pool, Gym & Parking",40740.64,28.84,657.11,25.05983,55.19486
0,abnb_1056555401334577739,1,1.0,,,2,Pool with Burj Al Arab View & near Tourist Spot,40736.97,46.46,690.46,25.133263742,55.189837211
0,abnb_861442409692134021,1,1.0,5.0,1,4,Amazing 1 BHK in Central Park Towers in DIFC,40729.62,34.07,885.43,25.20696,55.27538
0,abnb_52831983,1,1.5,4.4,18,3,Bright 1BR Apartment in JVC with Large Balcony!,40707.58,61.34,557.64,25.05574,55.2049
0,abnb_1131676745253156399,1,1.0,5.0,14,4,FIRST CLASS   | 1BR | The Palm and Atlantis View,40703.91,83.33,626.21,25.0987,55.1411
0,abnb_8172556,1,1.0,4.4,43,2,Ensuite Grand Executive Room in Marina,40700.24,82.14,884.79,25.09054,55.14904
0,abnb_1090643734880623806,1,1.0,4.0,1,2,Marina Studio,40700.24,62.79,502.47,25.069187578,55.12922908
